UU	UM	MU	MM
1	0.640000000032363	0.159999999987864	0.159999999987864	0.0399999999919092
2	0.712397946338273	0.131638750931622	0.131638750931622	0.0243245517984823
3	0.761378744171726	0.111191450237713	0.111191450237713	0.0162383553528482
4	0.795446206369829	0.0964317036435479	0.0964317036435479	0.0116903863430755
5	0.819620876429179	0.0857082772100811	0.0857082772100812	0.00896256915065884
6	0.837026751063645	0.0778649097703825	0.0778649097703825	0.00724342939559025
7	0.849692659086206	0.0720950925606716	0.0720950925606717	0.00611715579245046
8	0.858981363492575	0.0678311113331447	0.0678311113331447	0.00535641384113596
9	0.865832534391725	0.0646686931151089	0.064668693115109	0.00483007937805682
10	0.870907328197157	0.0623168293326172	0.0623168293326172	0.00445901313760839
11	0.874678196411866	0.060564123210095	0.060564123210095	0.0041935571679443
12	0.877486756264928	0.0592558744853373	0.0592558744853373	0.00400149476439726
13	0.879582249456772	0.0582782142886468	0.0582782142886468	0.00386132196593441
14	0.881147762174366	0.0575469497391327	0.0575469497391327	0.00375833834736896
15	0.882318477842248	0.0569996140958599	0.0569996140958599	0.00368229396603189
16	0.8831945984131	0.0565897377050861	0.0565897377050861	0.00362592617672756
17	0.883850613961617	0.0562826818861671	0.0562826818861671	0.00358402226604897
18	0.884342022329285	0.0560525875708807	0.0560525875708807	0.0035528025289534
19	0.884710239911706	0.0558801278423478	0.0558801278423478	0.00352950440359859
20	0.884986212996048	0.0557508453768261	0.0557508453768261	0.00351209625030018
21	0.885193086230166	0.0556539184577195	0.0556539184577195	0.00349907685439505
22	0.885348181593524	0.0555812427489841	0.0555812427489841	0.00348933290850743
23	0.885464470095436	0.0555267467049312	0.0555267467049312	0.00348203649470123
24	0.885551668527264	0.0554858804192508	0.0554858804192508	0.00347657063423467
25	0.885617058090403	0.0554552335484503	0.0554552335484503	0.00347247481269635
26	0.885666096161793	0.0554322494757884	0.0554322494757884	0.00346940488662978
27	0.885702873885037	0.0554150113371264	0.0554150113371264	0.00346710344071034
28	0.885730458678618	0.0554020817632785	0.0554020817632785	0.00346537779482494
29	0.88575115074226	0.0553923828073576	0.0553923828073576	0.00346408364302501
30	0.885766675239661	0.0553851059516945	0.0553851059516946	0.00346311285695013
31	0.885778326343	0.0553796446390239	0.055379644639024	0.00346238437895237
32	0.885787075238575	0.0553755436741053	0.0553755436741054	0.0034618374132145
33	0.885793651147834	0.0553724612615716	0.0553724612615718	0.00346142632902269
34	0.885798602145796	0.055370140506549	0.0553701405065493	0.00346111684110603
35	0.885802340862071	0.0553683879975075	0.0553683879975079	0.00346088314291316
36	0.885805178882472	0.0553670576834348	0.0553670576834352	0.00346070575065756
37	0.885807352723385	0.0553660386999939	0.0553660386999946	0.00346056987662701
38	0.885809043546463	0.0553652461291858	0.0553652461291867	0.00346046419516442
39	0.885810392258245	0.0553646139219255	0.0553646139219267	0.00346037989790292
40	0.885811511253929	0.0553640893934358	0.0553640893934374	0.00346030995919827
41	0.885812493784509	0.0553636288325635	0.0553636288325656	0.00346024855036152
42	0.885813421728156	0.0553631938590317	0.0553631938590345	0.00346019055377726
43	0.885814372413605	0.055362748225014	0.0553627482250178	0.00346013113636338
44	0.88581542506425	0.0553622547944712	0.0553622547944762	0.00346006534680283
45	0.885816667399963	0.0553616724485254	0.0553616724485321	0.00345998770297953
46	0.885818202946737	0.0553609526590002	0.0553609526590091	0.00345989173525354
47	0.885820159663176	0.0553600354446286	0.0553600354446405	0.00345976944755528
48	0.885822700602476	0.0553588443730196	0.0553588443730354	0.00345961065146868
49	0.885826037497984	0.0553572801920205	0.0553572801920416	0.00345940211795367
50	0.885830448403691	0.0553552125600027	0.0553552125600308	0.00345912647627599
51	0.885836300858378	0.0553524691863685	0.0553524691864061	0.00345876076884751
52	0.885844082501368	0.055348821478109	0.055348821478159	0.00345827454236408
53	0.885854441686935	0.0553439654976886	0.0553439654977553	0.00345762731762145
54	0.88586824147437	0.0553374966478993	0.0553374966479883	0.00345676522974189
55	0.885886631479452	0.0553288759785055	0.0553288759786241	0.00345561656341849
56	0.885911143551072	0.0553173853147519	0.05531738531491	0.00345408581926599
57	0.885943819203693	0.0553020674824025	0.0553020674826133	0.00345204583129069
58	0.885987379349638	0.0552816466728765	0.0552816466731576	0.00344932730432752
59	0.886045450341686	0.0552544223563471	0.0552544223567218	0.00344570494524513
60	0.886122864924979	0.0552181279806253	0.0552181279811248	0.00344087911327109
61	0.886226062755037	0.0551697428200729	0.0551697428207387	0.00343445160415129
62	0.886363623108079	0.0551052415429212	0.0551052415438086	0.00342589380519096
63	0.886546972844347	0.0550192610676563	0.0550192610688389	0.00341450501915758
64	0.886791326258509	0.0549046577283747	0.0549046577299505	0.00339935828316585
65	0.887116930948781	0.0547519192351521	0.0547519192372513	0.00337923057881603
66	0.887550716106697	0.0545483848928016	0.0545483848955973	0.00335251410490443
67	0.888128467456886	0.0542772134753646	0.0542772134790862	0.0033171055886634
68	0.888897686903708	0.0539160205162887	0.0539160205212406	0.00327027205876254
69	0.889921334320767	0.053435085233664	0.0534350852402481	0.00320849520532067
70	0.891282691481605	0.0527950020761594	0.0527950020849058	0.00312730435733023
71	0.893091627747468	0.0519436243656483	0.0519436243772529	0.00302112350963084
