RDN18	1	3807	7640	2417	773	896	2032
RDN18	2	3847	7705	2440	783	905	2058
RDN18	3	3860	7775	2451	787	910	2076
RDN18	4	3873	7811	2470	790	919	2090
RDN18	5	3879	7814	2484	793	920	2091
RDN18	6	3900	7822	2491	797	923	2099
RDN18	7	3914	7841	2504	799	926	2109
RDN18	8	3923	7852	2510	799	935	2122
RDN18	9	3926	7858	2516	805	940	2132
RDN18	10	3944	7876	2526	818	954	2149
RDN18	11	4022	7906	2617	870	988	2261
RDN18	12	4032	7911	2620	871	993	2275
RDN18	13	4040	7922	2636	880	996	2293
RDN18	14	4041	7923	2640	882	996	2301
RDN18	15	4062	7931	2651	884	999	2314
RDN18	16	4069	7932	2654	886	1000	2324
RDN18	17	4086	7936	2673	891	1000	2387
RDN18	18	4105	7948	2689	894	1005	2479
RDN18	19	4106	7951	2690	895	1007	2494
RDN18	20	4172	7984	2712	910	1017	2947
RDN18	21	4182	7990	2723	912	1018	2997
RDN18	22	4186	7995	2728	917	1023	3014
RDN18	23	4206	8045	2740	946	1043	3098
RDN18	24	4214	8051	2746	950	1050	3156
RDN18	25	4241	8162	2790	1086	1268	4121
RDN18	26	4261	8187	2804	1101	1290	4223
RDN18	27	4299	8250	2851	1122	1315	4383
RDN18	28	4361	8261	2929	1135	1315	4425
RDN18	29	4374	8265	2937	1138	1318	4429
RDN18	30	4378	8269	2942	1142	1320	4438
RDN18	31	4380	8277	2950	1144	1325	4454
RDN18	32	4387	8278	2957	1146	1324	4458
RDN18	33	4402	8287	2972	1148	1327	4467
RDN18	34	4407	8295	2979	1153	1328	4482
RDN18	35	4411	8299	2985	1154	1329	4494
RDN18	36	4421	8356	2996	1169	1343	4631
RDN18	37	4451	8400	3020	1178	1359	4929
RDN18	38	4457	8403	3029	1178	1359	4983
RDN18	39	4458	8392	3034	1213	1395	5062
RDN18	40	4387	8292	2964	1201	1410	5108
RDN18	41	4391	8286	2975	1204	1410	5160
RDN18	42	4457	8469	3030	1278	1539	5399
RDN18	43	4474	8498	3044	1312	1564	5482
RDN18	44	4484	8521	3057	1318	1571	5548
RDN18	45	4507	8548	3075	1330	1580	5611
RDN18	46	4520	8560	3079	1340	1592	5634
RDN18	47	4527	8574	3098	1345	1600	5669
RDN18	48	4531	8593	3110	1366	1622	5773
RDN18	49	4534	8612	3126	1375	1626	6500
RDN18	50	4541	8631	3129	1392	1643	6714
RDN18	51	4547	8628	3125	1401	1644	6716
